id_venta,id_producto,cantidad,precio
1935,26,4,40.03334405424557
1936,1,5,148.34216294741927
1937,45,3,398.12703320183124
1938,47,7,456.32611355059794
1939,22,6,358.92911419897985
1940,46,8,480.20371642205237
1941,50,4,181.3471934589472
1942,45,3,264.52139182830444
1943,50,4,237.3493330073762
1944,14,7,302.9130978841047
1945,12,3,246.1455541860427
1946,33,1,47.42567958285774
1947,46,1,335.56414609268154
1948,19,4,16.123412022102862
1949,28,5,217.68966093158213
1950,12,2,224.70230026691897
1951,11,6,460.89897625225217
1952,42,9,26.562799731833408
1953,7,2,108.40262184462203
1954,19,4,401.7576619541446
1955,35,9,266.692579339539
1956,25,8,173.89319575165953
1957,46,8,175.38380851467372
1958,32,8,487.33429278458243
1959,48,5,395.89640429113393
1960,42,9,382.9146658069533
1961,38,8,234.20837672271563
1962,18,2,458.7270044170612
1963,48,8,98.0657367647629
1964,38,2,388.43705995636816
1965,17,6,257.9592534637674
1966,45,3,415.4383614408936
1967,6,7,414.3922638650493
1968,37,4,183.25136021331508
1969,11,3,34.42259011125324
1970,25,7,411.36735109760457
1971,20,6,320.4089469997111
1972,17,6,184.3661199759113
1973,11,4,95.55338902341336
1974,11,3,124.57286976982908
1975,22,6,110.93885474146089
1976,11,5,145.10791302891275
1977,43,7,308.7034341889037
1978,11,7,306.46712291231296
1979,20,7,215.79715247646033
1980,48,5,324.41569977146963
1981,50,5,225.14205268436578
1982,11,8,319.5574798880093
1983,46,8,293.596591371797
1984,23,2,277.01086148404573
1985,48,1,342.63573306952344
1986,36,8,111.898076947968
1987,5,3,310.3172916586852
1988,13,4,484.6045370860788
1989,30,8,58.30740520395899
1990,37,7,322.4435813835618
1991,17,2,471.1211979744147
1992,40,7,225.30141130321073
1993,27,2,51.42348509463438
1994,4,1,332.41198189621946
1995,37,7,96.71319916312223
1996,15,8,436.7471967337425
1997,12,5,373.76987304094297
1998,12,3,320.9783468822479
1999,48,4,302.17487221099356
2000,3,3,105.01318251913654
2001,34,9,407.6632887432055
2002,47,1,87.34861355701678
2003,19,3,248.02712265631035
2004,12,5,180.50480457932704
2005,49,3,111.81348449365206
2006,45,6,318.43591407986565
2007,38,7,134.9031002767107
2008,44,1,412.3121809143021
2009,49,1,296.0747331351688
2010,31,6,479.50971696112316
2011,23,8,87.3390295725738
2012,42,8,453.133046053413
2013,11,9,427.8993138506616
2014,20,1,90.97364030849593
2015,1,7,221.69489012597967
2016,29,3,344.5676254650612
2017,41,8,491.9116283831596
2018,14,2,386.9436565690812
2019,9,1,489.1931401168501
2020,42,1,404.13105793070577
2021,40,3,402.32835776886947
2022,25,2,415.3991123911439
2023,4,5,50.922855330756335
2024,6,1,147.80909791591722
2025,17,6,162.6038338700648
2026,16,7,115.0504003531345
2027,4,5,391.7391720379459
2028,18,4,215.9134233106823
2029,44,3,286.26542270199616
2030,5,6,477.15975410018234
2031,6,4,149.57022372906235
2032,9,2,394.818300244989
2033,15,9,279.19414000759855
2034,26,2,127.2771298292674
2035,25,8,487.6768563412236
2036,2,1,381.91020990791037
2037,36,7,220.58308333332866
2038,27,2,438.2165760033002
2039,43,6,395.16159230064386
2040,15,1,231.7364650781758
2041,50,6,346.30148177325015
2042,4,4,161.85077930276412
2043,35,6,282.43872879931376
2044,8,6,265.32519684462454
2045,34,3,190.63837989996102
2046,14,4,201.92170063318787
2047,13,9,372.2172297160081
2048,13,5,224.3619413118658
2049,18,1,421.058687788081
2050,47,6,437.8704431710545
2051,26,5,107.93424269397838
2052,27,2,267.0004978448531
2053,40,7,146.67482405958472
2054,43,8,222.26668646238403
2055,20,6,472.2535990551062
2056,8,4,236.67920089118806
2057,47,3,172.20302680299926
2058,6,7,454.62667390690456
2059,3,3,375.6736389679657
2060,14,1,205.112764214522
2061,31,9,101.06709065118659
2062,41,7,467.8463326510961
2063,9,9,312.4856766787573
2064,9,4,147.2823893402651
2065,17,6,481.67288338232953
2066,30,8,256.8010666017701
2067,26,8,422.9781419016919
2068,2,9,496.46599725650003
2069,40,3,332.1170053078101
2070,27,4,113.66145670402092
2071,3,1,411.23253275768246
2072,7,3,397.84922444644855
2073,15,5,323.87403596141485
2074,35,2,233.3253505998985
2075,42,4,231.51500634861563
2076,1,5,456.27777546024595
2077,19,5,179.2009944229809
2078,47,9,33.757127745153255
2079,43,9,385.19498964479607
2080,47,1,23.997868752329524
2081,13,5,83.91019823675632
2082,34,4,103.31671002314741
2083,11,5,103.92935957082456
2084,2,5,140.0102374989585
2085,43,8,437.97163365153824
2086,8,8,110.60547570676086
2087,23,8,445.8936123539622
2088,34,6,34.478488931718324
2089,11,1,265.74508433618104
2090,33,9,135.0212437058005
2091,41,1,340.3196551361661
2092,22,4,328.76156397954685
2093,17,3,99.625055590025
2094,12,2,334.29960401678903
2095,3,2,403.61938892374343
2096,8,1,310.2428471169195
2097,29,2,267.40625779105676
2098,47,2,337.13972685265406
2099,14,1,426.25520395561
2100,22,2,432.07663896523525
2101,33,2,472.6709857621612
2102,32,9,206.37033154676251
2103,34,3,136.01874817885874
2104,39,4,330.74387328794165
2105,11,4,405.4215133899087
2106,38,4,254.14317369729352
2107,17,8,424.18528957922484
2108,12,8,210.22931583757756
2109,35,2,308.408288139177
2110,46,9,423.2771970618275
2111,29,5,467.2803543517684
2112,49,8,419.55055596450455
2113,39,1,95.06086385351631
2114,6,6,170.44386637026298
2115,5,1,238.23261401727743
2116,12,4,301.38865083933314
2117,48,1,363.02677123260924
2118,22,2,216.77505285483122
2119,11,6,16.626311856216343
2120,28,2,487.59840046719256
2121,35,3,266.7746483853557
2122,1,2,16.32881758793276
2123,45,5,65.70789622610303
2124,41,2,49.66498952578539
2125,18,7,310.0302062244464
2126,39,6,421.68048406678895
2127,35,3,496.3219990745307
2128,45,2,268.77672606212684
2129,27,3,486.6534373851254
2130,31,3,189.37058021989878
2131,16,5,400.74682921969946
2132,45,9,88.96501579177867
2133,4,3,275.60162251840205
2134,45,9,430.99474091854535
2135,46,5,491.3155091920863
2136,41,9,178.1059680673114
2137,5,3,130.69923066863225
2138,27,1,303.6363246401541
2139,2,2,199.82521766791234
2140,46,3,44.230222455783235
2141,16,7,164.42760863966222
2142,26,7,71.39673985291157
2143,44,7,108.24006826301303
2144,23,3,261.1638081373575
2145,4,8,376.10340123496695
2146,3,4,326.1856041237083
2147,25,6,127.61334055149678
2148,21,1,157.56882190898204
2149,23,7,29.229222918409274
2150,10,4,262.9449737868858
2151,32,2,228.15094427981725
2152,36,5,301.8825066414181
2153,18,9,250.71446146755162
2154,30,8,92.64980746042464
2155,38,1,417.10491570548635
2156,4,3,10.86274645167027
2157,17,2,114.20336643108284
2158,30,8,104.20851902830825
2159,28,9,65.03690376650377
2160,43,9,417.4658494542591
2161,3,8,173.81558342530903
2162,45,7,458.6108998073131
2163,30,4,450.09035380955345
2164,25,8,14.386352731660194
2165,16,3,127.18164632416155
2166,4,8,475.8330148717944
2167,32,8,390.5491428895217
2168,23,7,171.9944162941526
2169,14,9,27.5811113110845
2170,40,6,47.06007419359065
2171,6,1,140.422427899031
2172,11,7,131.27511453994944
2173,20,2,499.82316664490423
2174,48,9,446.10217778839876
2175,41,7,330.12706631866416
2176,28,2,278.9326890842928
2177,50,1,226.5754189483284
2178,26,3,96.00382574755487
2179,24,5,339.2975217412648
2180,1,4,59.8999889917283
2181,6,9,115.97002354469235
2182,37,5,185.37271193839237
2183,38,1,181.40001974745778
2184,11,4,359.9941428526966
2185,18,7,358.5946367409318
2186,29,3,68.96327595629842
2187,19,2,490.615636522036
2188,41,3,452.7515808992939
2189,46,5,442.0744225790313
2190,43,7,100.868148013278
2191,29,9,481.7377958145869
2192,20,4,422.3558246614013
2193,15,4,225.69525830840792
2194,10,1,163.31581526267723
2195,18,4,311.2005563430152
2196,16,8,77.8142204939152
2197,18,8,244.6071768604622
2198,40,7,394.51615126171794
2199,50,7,156.57766451344597
2200,3,2,331.7611163407739
2201,21,3,193.84920086756748
2202,26,1,10.050072543677231
2203,30,5,248.14150834990915
2204,9,3,332.31097835430774
2205,40,5,119.69030023987433
2206,16,7,31.053652385373532
2207,8,8,405.85152735362544
2208,25,5,335.93380180785357
2209,47,2,183.31042778680205
2210,35,9,399.16662201218844
2211,48,3,262.8433168409131
2212,4,8,55.05568914832261
2213,40,2,16.407826772750262
2214,2,5,308.9038021551209
2215,39,2,238.46270650666727
2216,11,6,54.29154289348254
2217,20,2,216.6442424526595
2218,15,1,466.02741539102124
2219,23,8,86.61899140189813
2220,28,5,324.8307010664032
2221,30,6,10.093459399533428
2222,28,3,169.42872497770176
2223,40,3,481.7072320755537
2224,35,4,51.50947449090541
2225,26,9,433.0812039640834
2226,50,3,43.41418752507437
2227,42,5,331.0249582465825
2228,14,3,447.856084801563
2229,40,7,242.86234543506137
2230,12,9,37.101367367521476
2231,38,2,182.24072134677678
2232,32,9,192.747041909746
2233,5,2,48.519427640174996
2234,14,5,278.32935861815565
2235,46,8,92.0716379938095
2236,4,2,44.641264493528034
2237,43,9,403.9427547789126
2238,15,6,354.1680775063398
2239,49,9,359.7144290165925
2240,15,9,303.0645265127216
2241,28,1,142.0944914179264
2242,38,4,86.31414474802483
2243,7,6,300.4544030087266
2244,35,1,288.0430068794542
2245,21,2,269.9859868624733
2246,36,8,25.192638810065347
2247,42,2,480.23176449476466
2248,8,5,291.000619787908
2249,23,2,359.77619254370717
2250,15,6,373.4757253271323
2251,33,7,238.16960859775276
2252,38,7,264.77090307303763
2253,11,3,58.64165373547394
2254,46,3,251.80883839538956
2255,49,5,184.88823717190803
2256,19,8,489.67379678883617
2257,19,3,70.37059113605017
2258,12,2,92.38933039575451
2259,22,8,459.304317405573
2260,15,4,381.19197959895183
2261,11,5,121.73238098102205
2262,23,3,364.96104551323054
2263,37,8,373.90547828473973
2264,13,9,24.09515663992704
2265,14,8,93.67171516016414
2266,12,7,479.25610946526723
2267,5,8,221.89975365470835
2268,22,7,30.44332749923515
2269,37,3,401.5801887665978
2270,7,9,399.62323567949903
2271,21,1,231.21536961928547
2272,42,6,15.568832288171452
2273,25,2,26.004488481341088
2274,44,6,90.5242676195913
2275,38,9,342.01446944442773
2276,4,3,92.21220160827615
2277,12,3,477.34166103538706
2278,18,1,499.48929322233505
2279,17,7,388.2925102446542
2280,13,9,394.55273176492454
2281,13,1,349.3018671876142
2282,22,4,221.07110175671195
2283,44,1,306.4413317432097
2284,29,9,244.00414435462065
2285,22,2,18.217597610258288
2286,32,4,493.0692402792839
2287,4,6,411.2095878720262
2288,20,1,420.95702018377824
2289,25,1,65.59711876398666
2290,49,2,472.59184840983545
2291,22,4,353.1483928405962
2292,41,2,53.23557750425686
2293,4,2,142.6171354857544
2294,14,1,125.27220612987125
2295,11,4,411.8191299719759
2296,22,2,382.46556846499345
2297,15,7,381.0100702613334
2298,7,3,14.487892316182688
2299,49,7,345.5839756064579
2300,29,4,175.43631388254963
2301,31,6,397.53343128534
2302,35,5,236.56551171815028
2303,40,1,444.8234262047735
2304,17,5,412.8597773646322
2305,10,8,475.59556776113936
2306,9,7,178.26907607022238
2307,15,5,282.23936861569024
2308,12,6,362.2634576010348
2309,2,1,146.079504567393
2310,17,8,158.17642846380417
2311,18,5,36.78910962791178
2312,28,7,247.4231926509697
2313,3,4,150.93142873147426
2314,6,2,339.2540054934055
2315,32,4,57.077361130987896
2316,48,3,422.41597495113905
2317,9,8,360.83707086644074
2318,15,6,455.59842769695
2319,32,2,26.23139146771584
2320,11,7,50.60983299161134
2321,46,8,241.32904567023942
2322,9,3,13.407836424136025
2323,38,7,217.00878472754033
2324,21,7,321.8861982164186
2325,8,2,313.47961546166516
2326,37,7,167.41188496545476
2327,24,2,462.3331237581355
2328,8,3,318.3830090392675
2329,42,5,421.71236799127996
2330,32,7,257.03969356188907
2331,13,4,82.19019537670897
2332,24,7,414.0675062079293
2333,37,7,168.13414770052168
2334,27,6,49.89774193860974
2335,44,5,306.02990235582064
2336,22,9,65.65795116083771
2337,33,9,437.4472228395719
2338,20,6,430.197971695424
2339,31,7,388.40693744448413
2340,3,7,51.77045241450447
2341,35,1,83.69544040475859
2342,12,6,81.56043081747934
2343,35,2,289.3708193896422
2344,36,2,190.08120020627808
2345,45,7,272.88306767043605
2346,24,8,498.7449237379392
2347,39,1,215.6994891499058
2348,19,7,260.98088321672634
2349,11,8,433.1804543895616
2350,44,7,120.71209697863034
2351,21,6,267.0452344264216
2352,42,1,31.908002131913825
2353,10,4,21.255711208668686
2354,31,2,460.62351309588234
2355,36,5,445.741422497829
2356,2,3,307.1203623262738
2357,9,9,354.78432735062364
2358,17,6,288.50334006941904
2359,6,5,376.128341515445
2360,48,9,362.3120572662862
2361,38,5,17.847847563316943
2362,5,1,431.4553688698613
2363,47,7,151.22359450553898
2364,11,1,37.565632376170726
2365,17,9,48.5245974815699
2366,9,1,410.89527373319004
2367,27,6,344.46253480301664
2368,20,7,112.99900586623629
2369,29,3,254.5217734397768
2370,12,2,315.857177758335
2371,32,8,272.10150545126305
2372,48,7,432.5163278958293
2373,49,8,404.2200078764443
2374,7,7,207.88402548135392
2375,33,6,453.06665794583625
2376,11,6,454.69261359965384
2377,7,7,185.1286700792852
2378,9,1,457.63789905101584
2379,45,6,120.26890618893536
2380,13,2,270.78599152038174
2381,12,5,493.2835554814437
2382,44,3,463.92965892267375
2383,31,9,372.15815722933604
2384,5,5,232.38281794610475
2385,32,7,144.80405919580824
2386,49,5,112.683755467089
2387,42,1,105.42643528881004
2388,4,2,172.8467214677451
2389,21,5,87.60514147613893
2390,22,3,259.6309307521683
2391,46,3,349.2940019678155
2392,38,5,172.5953636007291
2393,18,1,287.7433665887503
2394,9,2,315.69904635831034
2395,41,3,400.70369371090356
2396,19,6,355.7564686339116
2397,7,1,439.84393151515064
2398,39,2,186.78486432175586
2399,22,9,40.723384588213264
2400,33,8,318.4722950302404
2401,17,1,337.2242669288639
2402,22,1,388.92466947535166
2403,28,1,276.0387180030738
2404,8,3,187.8795036774578
2405,20,1,119.75794208363989
2406,49,5,159.57330161015534
2407,47,4,94.66734182891749
2408,2,6,259.7285518139388
2409,16,2,129.7501487424273
2410,30,7,149.70275728439125
2411,35,8,318.73558446621405
2412,10,8,332.8456166257614
2413,48,3,271.4956371784954
2414,37,8,88.31966429964302
2415,5,7,162.00073383352537
2416,13,7,307.57033001323884
2417,7,9,11.286693131520666
2418,10,2,333.67574271994323
2419,13,3,392.7611289451542
2420,46,1,401.1728568480398
2421,41,3,410.31578505114277
2422,48,4,243.57966315789793
2423,18,1,222.32974508361713
2424,21,8,50.886918788704676
2425,22,3,113.77386775004297
2426,25,9,227.81392523136915
2427,8,8,42.80920098363693
2428,6,1,246.83379260438988
2429,5,5,343.4960857339087
2430,46,2,47.36169499726952
2431,12,8,414.3239450187034
2432,45,7,108.28065478184924
2433,44,7,297.5909774006666
2434,44,6,198.65679451382337
2435,48,3,475.93667661457897
2436,33,6,117.83906200838462
2437,4,1,357.17559850324426
2438,43,6,314.5096496304095
2439,10,2,196.857227659507
2440,46,9,320.04741531326425
2441,46,4,231.87621687764388
2442,9,1,118.17578849390999
2443,39,3,213.0290858493692
2444,6,9,82.03461858683555
2445,41,2,34.229204083274865
2446,22,3,284.0306450537512
2447,33,5,81.17940804167885
2448,47,2,59.387292699673004
2449,38,5,108.13070568986478
2450,32,9,458.174311531871
2451,42,8,224.2917346880824
2452,11,8,169.9488270760579
2453,47,1,479.8796971087511
2454,44,1,366.8436447794853
2455,13,8,191.30114652083162
2456,27,1,101.5626865723338
2457,37,3,42.4523597119729
2458,37,3,190.51534798564768
2459,24,6,144.91896292048844
2460,13,6,451.1333619117927
2461,3,8,55.279872857120274
2462,50,6,32.41072277612046
2463,1,5,178.53298990716848
2464,26,1,180.93880772067186
2465,26,5,408.78703912710813
2466,37,8,339.1700305717492
2467,40,3,435.5673057859726
2468,34,1,303.5367643461958
2469,44,8,432.817956348171
2470,11,5,200.2390859208629
2471,23,9,249.7880159945453
2472,43,7,113.22795752816309
2473,4,7,462.83032399521596
2474,36,6,118.01901611317186
2475,41,7,215.90561889258126
2476,19,4,10.714708679750618
2477,10,6,358.02843015367483
2478,34,9,376.64777364211716
2479,15,2,450.4777957525669
2480,39,7,440.7131366537974
2481,19,9,451.6313002087009
2482,20,5,351.45529870336287
2483,11,1,460.01312367421895
2484,2,9,96.10567224672597
2485,10,8,328.8429152686144
2486,13,3,248.13573291740994
2487,48,6,139.36322750776515
2488,4,3,456.80904293142356
2489,45,2,168.19180078619917
2490,1,5,311.75008583620496
2491,27,7,463.0394678374926
2492,10,7,254.98853077018202
2493,36,9,204.82402964309873
2494,16,4,383.11420779370155
2495,9,3,361.83546833509683
2496,19,5,29.593559112737758
2497,33,9,442.9330218624848
2498,22,4,174.56194062950397
2499,25,7,198.8801445942296
2500,2,3,51.925543359560876
2501,34,1,426.14568286228666
2502,12,1,174.18743947652067
2503,16,4,481.44672442119094
2504,14,5,438.8745021512715
2505,3,2,141.82184223047508
2506,8,8,338.17815493523165
2507,37,6,92.08175015563181
2508,11,2,416.0498053424658
2509,18,5,138.61741301954874
2510,33,5,274.32068726800026
2511,38,7,437.1165561860981
2512,30,8,152.47662042855546
2513,24,3,251.08080943963506
2514,14,7,469.86406831031724
2515,17,8,78.97614562488006
2516,1,6,406.1520503004533
2517,37,6,37.530826502864684
2518,6,5,126.77679685642103
2519,1,1,27.62646532133956
2520,27,9,20.919210820007493
2521,50,5,484.4241773004125
2522,19,4,407.22593209587575
2523,19,9,308.4969652575835
2524,49,3,349.15528166175
2525,13,9,352.016053582897
2526,18,5,359.17882942196115
2527,23,9,228.42283925565775
2528,16,4,50.60540995004313
2529,47,3,243.06490286345883
2530,12,6,359.52019146159085
2531,3,5,456.1616226733835
2532,39,1,285.23789950655765
2533,33,1,338.8291539081811
2534,48,1,278.5429751518606
2535,1,9,415.9125040558998
2536,36,4,134.5024154203395
2537,24,9,121.0250155419754
2538,28,4,253.56023452123324
2539,49,9,179.25515331105007
2540,27,1,430.7400668083875
2541,9,4,330.7948196305374
2542,44,9,267.031994483902
2543,23,6,482.2368982535629
2544,2,9,376.2483356824583
2545,32,7,397.4031742496
2546,22,2,419.84491448190835
2547,32,5,21.51615141470952
2548,11,9,244.00821052310584
2549,15,7,172.63631732812834
2550,29,5,487.2795290773999
2551,46,1,134.04486230071095
2552,27,6,418.1265334794004
2553,25,2,462.28034058033944
2554,43,4,453.68555480824085
2555,37,6,353.1649819731319
2556,28,5,173.42076967409497
2557,40,4,265.6093619934278
2558,43,5,259.98999459088645
2559,2,1,159.0603344452476
2560,10,3,411.83678255479106
2561,24,4,129.61113840475986
2562,37,8,26.235029467458002
2563,6,1,413.851974262005
2564,4,2,257.9645951314429
2565,23,8,266.6339051340404
2566,25,6,171.35294459188407
2567,17,7,81.43871924954922
2568,17,8,76.24625274422223
2569,25,8,418.98125406932223
2570,1,7,60.69504645034886
2571,40,4,114.14930365864755
2572,10,2,94.47187965037578
2573,44,7,244.99738148671153
2574,33,7,474.8725768925324
2575,12,6,192.6247842951373
2576,37,4,85.55117155486745
2577,14,9,367.90222480760013
2578,24,9,257.4766300569248
2579,24,1,401.663796889543
2580,21,1,229.43943575310564
2581,46,1,249.9620406013521
2582,15,8,495.3500716356115
2583,36,9,197.45144558490594
2584,23,9,272.2516490516362
2585,16,8,219.407913840342
2586,16,6,62.828070844188545
2587,12,1,257.0247504977377
2588,37,3,236.7737532718972
2589,23,8,146.25538569115335
2590,12,5,495.56857358334
2591,48,5,126.84355423422828
2592,19,9,313.12776820576045
2593,28,9,60.97525832308884
2594,44,9,436.4008763073357
2595,42,2,26.18162696349566
2596,48,7,480.39487347329384
2597,23,4,320.4073871544509
2598,28,3,351.7337872897008
2599,3,1,483.12688702109057
2600,5,4,421.61524561378457
2601,46,4,330.65151093577936
2602,45,8,447.1269794526676
2603,29,9,167.6334227697072
2604,7,7,471.6828109404318
2605,9,8,111.41608493571523
2606,22,5,85.9637352444484
2607,43,7,235.7100576718954
2608,11,6,230.33295298404423
2609,18,5,495.6754174815722
2610,33,1,174.41167662004307
2611,18,6,398.13126287110686
2612,35,5,407.5709467418421
2613,7,5,120.83200740510433
2614,6,5,385.7369893490872
2615,35,6,110.28947512188316
2616,36,3,43.69578102022255
2617,20,3,232.4750478746004
2618,47,6,112.04728444183647
2619,40,2,331.505144697791
2620,17,3,481.10631331298794
2621,48,1,389.60698668807817
2622,42,5,414.13186805501925
2623,35,6,406.21572592674056
2624,23,9,382.21806774939597
2625,13,6,249.50742986090913
2626,41,2,98.60153353684434
2627,20,6,198.55285500912302
2628,24,1,291.74805208866564
2629,16,1,214.3110764474778
2630,38,8,237.61005474364396
2631,23,7,255.85516580160083
2632,49,3,73.42898433535144
2633,14,4,24.198295251688386
2634,22,4,329.0944734983043
2635,1,5,301.3321228916045
2636,30,5,289.2322778744266
2637,10,3,338.9857940608298
2638,32,6,32.52693569642728
2639,11,3,148.43099722447224
2640,4,4,451.4286913483586
2641,49,5,80.74033089568748
2642,33,9,325.16233897493214
2643,41,8,384.30879888536447
2644,41,2,226.81182706349824
2645,7,5,368.3530090494389
2646,16,5,315.35646604039937
2647,2,2,289.56802434549144
2648,24,1,460.4443403789828
2649,30,6,372.85051552821324
2650,47,9,217.68441056753397
2651,2,4,38.16713833418617
2652,26,5,99.51997210332635
2653,20,5,240.0230707593227
2654,1,8,277.4705571846373
2655,20,3,328.7416335026543
2656,5,2,452.00807109220835
2657,24,8,98.28635388208144
2658,1,4,450.55722541710486
2659,34,1,362.1624746807482
2660,31,7,84.36902045586594
2661,22,1,290.3082548288508
2662,37,2,47.81128937756304
2663,1,5,94.04309014732512
2664,27,4,312.98223135563256
2665,40,4,289.5260362168881
2666,27,2,89.69443650563656
2667,41,4,253.14159307202712
2668,36,1,458.0143599710605
2669,1,3,74.00015318943426
2670,44,4,35.1260417277752
2671,18,4,98.56234399147682
2672,32,8,302.4110018068026
2673,32,4,331.24373551722414
2674,2,5,311.19716121917816
2675,42,5,284.2101821391867
2676,27,6,162.31571415625078
2677,5,1,57.59225820873714
2678,12,9,285.20034030048276
2679,31,4,471.3374966171113
2680,11,4,348.468789339334
2681,43,2,386.8360295283603
2682,17,2,467.53750212434954
2683,28,1,461.56830406761827
2684,50,1,187.66809212843415
2685,13,2,54.128302862766276
2686,32,7,19.07027506132358
2687,22,1,334.51737415597347
2688,30,8,220.38421673921232
2689,48,1,336.52367361182206
2690,8,5,313.0075456567525
2691,35,1,114.90366634381546
2692,33,6,286.8329186085099
2693,5,1,479.59373226846805
2694,36,3,382.06209763732795
2695,26,5,401.0975865314363
2696,27,7,371.4489379032468
2697,29,4,231.2116164510594
2698,42,1,159.49705122027393
2699,45,7,429.7164469744856
2700,32,1,136.65345428934
2701,20,7,44.89973461830323
2702,39,4,276.92649617879664
2703,19,3,52.54007296385141
2704,39,9,14.891781063370765
2705,2,5,111.98563612473369
2706,23,5,79.83209450086
2707,47,5,148.19671012870515
2708,13,9,376.3614071644414
2709,19,8,63.620277765768805
2710,9,1,466.53368370751485
2711,12,6,115.5499420238634
2712,11,7,404.83150657907737
2713,26,9,28.71416483485363
2714,34,4,39.85962081988713
2715,21,3,236.18224508040385
2716,12,1,138.65087538563546
2717,34,6,438.7759382078885
2718,7,7,160.9530772665392
2719,22,5,446.9272573130266
2720,7,9,386.39277144712196
2721,42,6,165.6574635255285
2722,2,4,84.86284106482795
2723,23,1,423.21245811055326
2724,34,7,430.68662733352585
2725,48,8,174.61015923268238
2726,36,7,169.4019269461664
2727,42,5,398.35811489448054
2728,33,5,149.5790157016947
2729,23,2,296.86035243765235
2730,37,1,171.55637321475427
2731,21,3,185.36113014082918
2732,16,5,224.606832388629
2733,45,9,253.2114741006712
2734,45,8,413.7094342223262
2735,47,7,155.41290803177168
2736,28,7,219.75996473562685
2737,26,5,251.0847225336593
2738,28,4,182.71215749209432
2739,27,8,185.86609274782185
2740,27,6,141.24114039009555
2741,31,3,155.73391885351924
2742,6,3,375.0901416040512
2743,19,6,291.59048229989435
2744,4,9,466.29805935890124
2745,28,7,67.44107063850767
2746,2,2,143.31534440394555
2747,9,5,329.5651995595049
2748,49,9,361.40692107496125
2749,26,5,343.3796434890219
2750,29,1,10.926647740428509
2751,38,7,369.1637138219226
2752,37,9,426.81640567916395
2753,39,6,84.28357426998154
2754,15,7,129.688718489672
2755,42,1,170.36904138136745
2756,33,8,327.6167493881882
2757,35,7,328.5958543410572
2758,8,6,462.4576665244175
2759,2,8,428.3016120249118
2760,44,3,341.0444462024141
2761,15,9,283.5574402557633
2762,12,3,126.97521822705153
2763,11,1,71.25004968614196
2764,43,1,132.31146822707115
2765,16,4,497.6930114124765
2766,44,8,256.06103528126727
2767,16,8,291.8661873453426
2768,26,3,367.8140213382255
2769,45,4,445.42744168412634
2770,22,1,166.04165924007657
2771,29,3,331.37692373315303
2772,22,8,394.49137319267123
2773,36,9,93.99655277072826
2774,16,1,274.6329023291404
2775,28,2,147.87914315507618
2776,36,1,193.68777853605508
2777,45,4,402.4762093357514
2778,4,5,432.4674200856045
2779,32,3,209.00344273694054
2780,44,8,131.6837302094033
2781,9,4,407.67520845426856
2782,11,5,179.07419318322872
2783,8,5,181.4843106689382
2784,24,3,484.49168536323214
2785,5,3,319.9282833880986
2786,42,1,496.312885142728
2787,18,6,221.14418555524642
2788,44,1,172.64094055282652
2789,22,2,392.9021718154314
2790,14,7,129.92694904616522
2791,2,2,55.07388157539134
2792,27,6,296.2729733701222
2793,17,6,266.03875796760474
2794,15,9,107.81059024394635
2795,44,7,359.36725240610593
2796,2,2,449.983882260767
2797,31,1,76.9347037753502
2798,42,7,114.91805452369958
2799,47,6,402.2596336919954
2800,50,4,32.15671043370989
2801,18,9,187.69629116890817
2802,3,3,123.07920555711722
2803,27,9,35.39393880815028
2804,6,2,462.676395604879
2805,21,1,21.76811449951778
2806,30,5,225.67517582654983
2807,39,1,66.03783856930329
2808,8,1,499.09431214475575
2809,21,9,435.0570768117447
2810,27,5,177.22224728658776
2811,5,6,125.95801083130216
2812,25,6,294.96088953344935
2813,2,7,117.72665702335325
2814,43,6,286.4835907490102
2815,20,2,422.880349652362
2816,48,4,396.73345896391066
2817,42,9,469.16517258079864
2818,49,5,447.2751962260094
2819,33,4,255.22259981424097
2820,33,3,342.96146000280277
2821,28,1,260.16620498137195
2822,23,1,320.6448416538877
2823,49,2,414.53395261178025
2824,37,1,236.0120512354735
2825,32,8,137.29104261832902
2826,13,4,53.98869494638566
2827,37,3,449.0071941175633
2828,22,2,476.96973477465065
2829,11,2,46.932675961686456
2830,16,1,356.1063426690302
2831,37,3,158.24013303955306
2832,41,8,197.5699009722328
2833,20,9,433.9527945757004
2834,41,2,341.8183135092847
2835,37,1,469.83051746884104
2836,37,7,97.22983718951508
2837,23,3,254.17061288790936
2838,27,7,195.94444007568805
2839,35,9,73.4399502835779
2840,37,2,444.26081198089685
2841,8,2,71.63517576904619
2842,28,2,39.19146199697343
2843,19,1,457.64944508888135
2844,19,7,291.29573700217986
2845,2,2,115.87568641537527
2846,21,7,467.1526697129967
2847,22,9,436.04268394074
2848,12,9,487.393472984743
2849,39,4,243.989284997549
2850,29,5,448.61563057532265
2851,13,7,212.64262625076876
2852,26,6,488.002549106005
2853,7,6,206.1230996531762
2854,27,1,155.21812946111538
2855,14,3,12.33958696641939
2856,14,6,426.1906222671309
2857,2,3,226.56146920455927
2858,5,9,328.957062415866
2859,14,1,341.7705121325563
2860,12,7,327.0275987099125
2861,50,5,152.00214415232068
2862,19,9,301.524796214998
2863,27,5,156.0936843114749
2864,15,2,279.9446019578439
2865,18,4,302.0495928525951
2866,2,5,341.05523732071
2867,25,5,243.31460808062246
2868,30,3,86.32160727638649
2869,1,7,162.13405228003253
